"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","genf","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"1",0.0416666666666667,0.989297099487686,0.961665013427722,0.963601101263098,0.972141401139673,0.971714105522625,0.964766834419308,0.997384768459441,0.99735634176633,0.962818751255532,0.953097792594558,0.996405227684146,0.993871432212439,0.988219327249081,0.988899567594163,0.988829781535757,0.989039101719927,0.992799040914775,0.99118843821864,0.971661896463884,0.976720927698452
"2",0.125,0.978708751054749,0.936871888262404,0.94060129179365,0.945889034642539,0.945273720319398,0.938898511641708,0.966946037068936,0.966935961550935,0.932411205267454,0.924807326837224,0.964142828051011,0.968470791183932,0.966322400453626,0.966828674403828,0.9667099217341,0.966783479752849,0.968001992322525,0.966905112391527,0.945213547888857,0.953703926507526
"3",0.208333333333333,0.968233728661679,0.916802153101011,0.922056071077783,0.922556343256042,0.92053159353608,0.916973768567762,0.932041280599585,0.932037665813617,0.906107987941796,0.902671708564596,0.931392815923458,0.939212329309473,0.940117567376348,0.939947821272401,0.939780676430075,0.93956585397499,0.937271535313206,0.93799043070328,0.920501485701636,0.930973697391844
"4",0.291666666666667,0.957870819391147,0.899421867758186,0.905985360795504,0.901631277945415,0.897354472708322,0.897539451459407,0.900025302396184,0.900019597045776,0.882794810607923,0.883933622624662,0.901668819063094,0.910557020710629,0.912629471402309,0.911701365429408,0.911479927786861,0.911015917320354,0.906275642970669,0.908879029375548,0.897386819952202,0.908583154074043
"5",0.375,0.947618823307555,0.883860166029814,0.891560584177065,0.882650597134764,0.875621573391102,0.879913708135057,0.871847093754754,0.871836461302201,0.861823248491495,0.867440730037534,0.875044061340835,0.88372776237314,0.885464696955747,0.883942641055414,0.883650748229157,0.883071308062736,0.877111784759048,0.881186737426734,0.875743660425476,0.886610787471925
"6",0.458333333333333,0.937476553318099,0.869644602628804,0.878339686599834,0.865265468346776,0.855223235976085,0.863699825413313,0.847147072710889,0.847131088826215,0.842761589936808,0.852579196863273,0.851142518861894,0.858990986829473,0.859469222805468,0.857633557812805,0.857229907188905,0.856698175852898,0.850426883023448,0.855438257879601,0.855457728882033,0.86515714544879
"7",0.541666666666667,0.927442835035308,0.85648304571406,0.866052935365356,0.849214148943823,0.836059744549208,0.848638035550439,0.825373157070004,0.825352263238797,0.825299812260159,0.838975104278102,0.829572457857205,0.836297868437669,0.835062795073697,0.83323112538071,0.832642677298959,0.832317352531176,0.826292661383581,0.831722256800647,0.83642513601876,0.844340432613496
"8",0.625,0.917516506641067,0.844179030735391,0.854520923298637,0.834296388723308,0.818040286303663,0.834544955316499,0.806023185550067,0.805998076509678,0.809204074127508,0.826380189480953,0.80999727558858,0.815496240202312,0.812421675981496,0.810896786175231,0.810029867279576,0.810044275904795,0.8045603661538,0.809955792224761,0.818551301827155,0.824290884632443
"9",0.708333333333333,0.907696418752082,0.832592437195388,0.843616898718687,0.820355618868175,0.801082033113533,0.821284197152716,0.788685059080936,0.788656449642681,0.794291767173646,0.814619378811992,0.792139129686511,0.79640793954051,0.791582762707608,0.790535190920066,0.789378213699441,0.7897712008019,0.785007864170626,0.79001846190055,0.801750000996636,0.805129073622263
"10",0.791666666666667,0.897981434286795,0.821618888502502,0.833247217471507,0.807266957240603,0.785109329486138,0.808750370909883,0.773029555438496,0.77299809784215,0.780416539886807,0.803563575827537,0.775769984386833,0.778858087725847,0.772504443553197,0.771976086159871,0.770595029381997,0.771323028829363,0.767401096540404,0.771767188585908,0.785942517539038,0.786940733095621
"11",0.875,0.888370428333719,0.811177983561641,0.823340267760523,0.79492903678849,0.770052973325109,0.796859622924889,0.758794528761674,0.758760789797897,0.767458699716975,0.79311425276907,0.760701806009773,0.762685682755589,0.755102704030819,0.755043316707203,0.753550656597015,0.754517617931643,0.751518910147226,0.755051396660887,0.771056894967759,0.769777894670042
"12",0.958333333333333,0.878862288021182,0.801206117181192,0.813839763202795,0.783258317378844,0.755849577816343,0.785543678813535,0.745770121362828,0.745734582704536,0.755318749422674,0.783194124929593,0.746778313404234,0.747746583749391,0.739272683476953,0.739569061385593,0.738102295335494,0.739181304081325,0.737161875670113,0.73972553955319,0.757027270208528,0.753663064586843
"13",1.04166666666667,0.869455912388467,0.791651867770908,0.804700462836175,0.772185034804952,0.742441004348869,0.774745903058839,0.733786880390661,0.733749947157529,0.743912861478844,0.773741203189328,0.733868483811234,0.733913380814134,0.724873385079465,0.725399606842789,0.724083821049799,0.725155250096146,0.724136769735115,0.725654562698364,0.743793301786144,0.738593844155507
"14",1.125,0.86015021225833,0.78247290800282,0.795885321794805,0.761650252617648,0.729773857746951,0.764418587006777,0.722706651361681,0.722668662784727,0.733169608424462,0.764704837074074,0.721861531404129,0.72107406160066,0.711736053830257,0.712397016719412,0.711314491766371,0.712297301009664,0.712257545195349,0.712715822248941,0.731299739256531,0.724547606014938
"15",1.20833333333333,0.850944110110884,0.773633862993333,0.787363526960918,0.751603673729031,0.717799036255402,0.754521020235774,0.712415697163393,0.71237693692626,0.723027538688417,0.756042988541553,0.710663028352424,0.709130305675978,0.699712410213905,0.700438855985613,0.699638397939806,0.700481700289543,0.70136988689687,0.700799248846629,0.719495955488562,0.711485943512247
"16",1.29166666666667,0.841836539958828,0.7651047817654,0.779109102368339,0.742001986801555,0.70647132971802,0.745018080889594,0.702819502084641,0.702780207491477,0.713433339815318,0.747720297747439,0.700191891365982,0.697995765068802,0.688673305916372,0.689417054920379,0.688921840604506,0.689597859757104,0.691345345789685,0.689806680165034,0.708335495571443,0.69935870704991
"17",1.375,0.832826447224018,0.75686001912454,0.771099894003756,0.732807596596262,0.695749060245042,0.735879181028413,0.693838827480367,0.693799197259577,0.704340420780177,0.739706675941166,0.690378021040467,0.687594476436247,0.67850660421293,0.679236457456468,0.679050295404657,0.679548784921451,0.682076416970804,0.679650841705793,0.697775675547554,0.688107522029705
"18",1.45833333333333,0.823912788615356,0.748877400146043,0.763316814652396,0.723987635022679,0.685593760401107,0.727077461602969,0.685406693673706,0.685366894489621,0.695707800174334,0.731976259490082,0.681160435476963,0.677859453465075,0.669115009855053,0.669813322742913,0.669925573687963,0.670249452676164,0.673472596972827,0.670254222827166,0.687777224884064,0.67766874563589
"19",1.54166666666667,0.815094532007983,0.74113758414145,0.755743271496005,0.715513180800697,0.675969884578549,0.718589167160932,0.677466049574698,0.677426221409016,0.687499222056452,0.724506617571469,0.672485780907996,0.668731464744563,0.660414041873943,0.661073906345383,0.661463313537346,0.661625280271558,0.665457242597731,0.66154797168989,0.678303967393746,0.66797586473574
"20",1.625,0.80637065632377,0.733623572505112,0.748364724985161,0.707358636488466,0.666844549767075,0.710393152673012,0.669967956352394,0.669928216933622,0.679682444188938,0.717278141989056,0.664307132425641,0.6601579840343,0.652330223724867,0.652952839514208,0.653590826047347,0.653610365551202,0.657965069107649,0.653470094442738,0.669322536014519,0.65896140357781
"21",1.70833333333333,0.797740151413088,0.726320322337883,0.741168343846254,0.699501225839629,0.658187302402854,0.702470489268313,0.662870158548801,0.66283060699508,0.672228658790087,0.710273570296311,0.656583020012361,0.652092293319521,0.644799506863036,0.645387721319925,0.646245275317528,0.646141500108993,0.650940152610625,0.64595479743511,0.660802117456438,0.650560802280031
"22",1.79166666666667,0.789202017937836,0.719214439166078,0.734142731708319,0.691920584314077,0.649969908388571,0.6948041452256,0.656135949829481,0.656096669647681,0.665112016529816,0.703477608182637,0.64927663116416,0.644492717954251,0.63776591668358,0.638322368351419,0.63937215314167,0.63916197125045,0.644334328484584,0.638941668054739,0.65271422323955,0.642716579870113
"23",1.875,0.78075526725573,0.712293929709074,0.727277707912167,0.684598422522991,0.642166163730175,0.687378725058174,0.6497332648405,0.649694326400748,0.658309231934368,0.696876626916398,0.642355153162189,0.637321974472791,0.631180398526971,0.631707522477059,0.632924005666886,0.632622375570641,0.638105900941698,0.63237844327576,0.645032484088933,0.635377775591989
"24",1.95833333333333,0.772398921305827,0.705548000862821,0.720564129880662,0.67751824737179,0.634751723543617,0.680180254030871,0.643633946142292,0.643595408725595,0.651799253680396,0.690458418331584,0.635789226717148,0.630546613823976,0.624999838199366,0.625499875445514,0.626859371684093,0.626479532210715,0.632218597661969,0.626219722222014,0.637732465035065,0.628499088631764
"25",2.04166666666667,0.764132012495272,0.698966894695838,0.713993747770503,0.67066512928407,0.627703947452468,0.673195998627005,0.637813147889727,0.6377750613878,0.645562987119129,0.684211994486838,0.629552489150258,0.624136545150424,0.619186232033676,0.619661241138368,0.621141896924856,0.62069557197162,0.626640718217875,0.620425905243027,0.630791498897507,0.622040146794136
"26",2.125,0.755953583587261,0.692541751824436,0.707559084484966,0.664025506552957,0.621001759630411,0.666414315767039,0.632248847212928,0.632211253544212,0.639583059216611,0.678127422401574,0.623621190100709,0.618064627482906,0.613705983765601,0.614157853421437,0.615739593988108,0.615237173360881,0.621344436468406,0.614962317145415,0.624188536115289,0.615964882580637
"27",2.20833333333333,0.7478626875902,0.686264497382905,0.701253335818966,0.657587019849694,0.614625521946005,0.659824525246652,0.626921441099134,0.626884375392521,0.633843618221059,0.672195686622738,0.617973866398747,0.612306318724173,0.60852930831884,0.608959770133377,0.610624222502024,0.61007492086135,0.616305225916577,0.609798480139272,0.617904009134801,0.610240999077332
