"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","genf","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"1",0.0833333333333333,0.96888739813458,0.970240785712033,0.972413019881393,0.977708656357459,0.964742844727824,0.975009564417432,0.977792500573854,0.978338721411094,0.974528428310566,0.976329824935064,0.976530597649351,0.975435287857784,0.970187439665489,0.972874132855181,0.979082564720501,0.97932775475939,0.979101966789279,0.975009175161824,0.977708518518172,0.977720891088179
"2",0.166666666666667,0.938742790263996,0.940971877364461,0.944396963139305,0.945487577191272,0.931055934858566,0.945920316323379,0.945503671556224,0.946635517834873,0.945003196319064,0.949034261322514,0.943604301302928,0.942044918867014,0.9406452864459,0.944874597029705,0.949192857839403,0.948891803605573,0.949875897415109,0.945919750090579,0.945487287341245,0.945493533026911
"3",0.25,0.909536059576479,0.912359260551884,0.916530752540767,0.910315674091163,0.8988580767021,0.915094470351668,0.910219360113369,0.911584391802831,0.915440706585893,0.92099283573198,0.908566182658308,0.907125478652563,0.911404679103932,0.916098443301775,0.91528222561911,0.91416524134131,0.916676783582224,0.915093884364163,0.910315248127753,0.910308434929937
"4",0.333333333333333,0.881238026272633,0.884459712746052,0.889048395747362,0.874970735835808,0.868072789788496,0.883705041998999,0.87476211110269,0.876075978479406,0.886480435171351,0.893017811356059,0.873868822662956,0.872772511311109,0.882504498858955,0.886700298430066,0.880028218153177,0.878175338096331,0.881965117611994,0.883704550416938,0.874970194188997,0.874949359377445
"5",0.416666666666667,0.853820418412544,0.857294705846934,0.862070613789112,0.840633364916978,0.838628005998956,0.85244366081978,0.840328367260891,0.841416785144515,0.858290595946,0.865439549428896,0.840427686470796,0.839713700748288,0.853990498324496,0.856892174367298,0.844948264010983,0.842620022301682,0.84720922504715,0.852443344338787,0.84063272669029,0.840599382570311
"6",0.5,0.827255843669909,0.830869728940272,0.835666067629971,0.807801986498044,0.810455789522348,0.821742576376278,0.807420810617254,0.808194033206919,0.830920241652125,0.83841637325172,0.808576476070571,0.808200624576774,0.825914319498156,0.826939537299348,0.810905353740242,0.808434989250438,0.81328382764402,0.821742489824458,0.807801268215268,0.807757803495422
"7",0.583333333333333,0.801517761964965,0.805181737958529,0.809875070632644,0.776659273111207,0.783492076090252,0.791875097670041,0.776221802372842,0.776646282804172,0.80437769741967,0.812029870749684,0.778402841140668,0.778291409029546,0.798332402332405,0.797153141270289,0.778374699010255,0.776106637478305,0.78069211080324,0.791875276055077,0.776658488704291,0.776607459299331
"8",0.666666666666667,0.776580458948886,0.780222679069335,0.784720825218355,0.747235085168813,0.757676430065791,0.763010488574665,0.746759206826273,0.746836490379281,0.778654695794139,0.786322343000383,0.749884608079101,0.749959198312401,0.771304793740379,0.767874719809072,0.747595875017968,0.74583208283975,0.74970133433821,0.763010951883407,0.747234246290291,0.747178070547995
"9",0.75,0.752419020313144,0.755981384961458,0.760215475552348,0.719484510932402,0.732951818073667,0.735247462086434,0.718985641228313,0.718738110964486,0.753735471448592,0.761314022245961,0.722950562387094,0.723139187350757,0.744893874921256,0.739420249753568,0.71866382177118,0.717544652272022,0.720428981689017,0.735248219069883,0.719483627317688,0.719424467586008
"10",0.833333333333333,0.729009306898172,0.732444690899861,0.736363672323369,0.693327206916031,0.709264397961637,0.708636036209076,0.692818319335755,0.692279915261014,0.729600701133031,0.73701191083638,0.69750928354923,0.697750698734807,0.719163032129671,0.712031588783904,0.691584938552279,0.691111846406714,0.692898462344909,0.708637087344981,0.693326286714028,0.693266017260246
"11",0.916666666666667,0.706327930576464,0.709598135892559,0.713164815123714,0.668667886939553,0.686563321977896,0.683192407341674,0.668159735423702,0.667370025923535,0.706229392223256,0.713414705477843,0.673463309385275,0.673708060215946,0.694175301946959,0.68587648838079,0.666312338010208,0.666387775669901,0.667075393066671,0.683193747135711,0.668666936992386,0.668607151151076
"12",1,0.684352230886012,0.687426425460892,0.690614535955308,0.645407157362736,0.664800553135378,0.658909344732303,0.644908558375095,0.643909013562977,0.683599858822257,0.690515719014819,0.650716156574902,0.650926080592847,0.669991876009526,0.661054904737478,0.642759854850228,0.643227690734625,0.642887680169689,0.658910963491741,0.645406183435645,0.645348207248777
"13",1.08333333333333,0.663060252390744,0.665913748897855,0.668705720420052,0.623447221444771,0.643930693813346,0.635763577276734,0.62296533578769,0.621797033517675,0.661690255459163,0.668304702637387,0.629175715305834,0.629322781150062,0.646666241696623,0.63760799112041,0.620767154919211,0.621494789149379,0.620220656034265,0.635765462466692,0.623446228412948,0.623391083670414
"14",1.16666666666667,0.642430722745326,0.645044003304979,0.647429233414567,0.602694784204571,0.623910825719574,0.613721095884909,0.602235374680258,0.600937634992887,0.640478881018126,0.646769028844322,0.608755753911056,0.608820681545197,0.624238659516114,0.615528230822154,0.600174521505933,0.601063040960271,0.598955796589486,0.613723233156639,0.602693776204592,0.602642225033633
"15",1.25,0.622443031442436,0.624800955494732,0.626774448368151,0.583062405223338,0.60470036040336,0.592740979261528,0.582630062400214,0.581239681637508,0.61994435646569,0.625894484918391,0.589376426504612,0.589347307690027,0.602736764305245,0.594769537232925,0.580839489772303,0.581817967483475,0.57898100327028,0.592743353224573,0.583061385776049,0.583013983195361
"16",1.33333333333333,0.603077209221263,0.60516836109235,0.606729641503438,0.564468986692717,0.586260899571234,0.572778157604569,0.56406732229798,0.562618192425793,0.600065729991387,0.605665819584104,0.570964257652835,0.570835278232347,0.58217667221578,0.575256524922412,0.562636051370206,0.563656392081586,0.560192118622257,0.572780752400066,0.564467958803282,0.564425095195095
"17",1.41666666666667,0.584313908116653,0.586130053326492,0.587282290743603,0.54683978389953,0.568556104513738,0.553785404230996,0.546471594408797,0.544994567309643,0.580822538771602,0.586067127961363,0.553451861321567,0.553222165758489,0.562564185816886,0.556892574055543,0.545453220774118,0.546485322888715,0.542493402792732,0.553788203951389,0.546838750139253,0.546800685382216
"18",1.5,0.566134382128992,0.567670009842328,0.568419305635419,0.530106159684594,0.55155157400379,0.535714761900343,0.529773563730432,0.528296468556766,0.562194843977703,0.567082127510264,0.536777535485503,0.536450242783272,0.543896043772253,0.53957453421966,0.529193402403073,0.530214873771667,0.525797431416463,0.535717750891099,0.530105122258139,0.530072013087298
