"","hazKM","Time","AtRisk","Events","hazLT","lnTime","MyId","EventsL","surv","timedelta","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","genf","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"1",0.00318471337579618,0.0416666666666667,314,1,0.00318979266347687,-3.17805383034795,1,0,0.996815286624204,0.0833333333333333,0.0107605885407249,0.0390891078488083,0.0370778653787514,0.0282540106785436,0.0286936479072018,0.0358688292019491,0.00261865723251917,0.00264715886911476,0.0378900975093055,0.0480377650683528,0.00360124903607072,0.00614742454186525,0.0287473781773094,0.0235543098119585,0.0118506147278626,0.0111625019657043,0.0112330738652062,0.0110214115181986,0.00722701113292409,0.00885061316356389
"2",0.0416,0.125,312.5,13,0.042483660130719,-2.07944154167984,2,1,0.955347770700637,0.0833333333333333,0.0107605885407249,0.0261196236830187,0.0241580707214375,0.027376005664043,0.0275870943903445,0.0271790577318668,0.0309939323323179,0.0309758506882637,0.032091256722079,0.0301320934089491,0.0329145844317659,0.0258895308668702,0.0275970222379859,0.0238476954631105,0.0224071378415918,0.022571469541461,0.0226237321900928,0.0227593063345462,0.025294122390327,0.0248043009384298
"3",0.0234113712374582,0.208333333333333,299,7,0.0236886632825719,-1.56861591791385,3,13,0.932981769379886,0.0833333333333333,0.0107605885407249,0.0216548529967251,0.0199133065565022,0.0249768118896578,0.0265232144537037,0.0236285259068287,0.0367655832237672,0.0367590415926811,0.0286154338218365,0.0242264895973728,0.034558328197984,0.0306767471267556,0.026492263879112,0.024122248824967,0.0274925872924773,0.0281969430362993,0.0282519478335504,0.0285566500277715,0.032261112978848,0.0303606177348274
"4",0.0240137221269297,0.291666666666667,291.5,7,0.0243055555555556,-1.23214368129263,4,7,0.910577404420506,0.0833333333333333,0.0107605885407249,0.01913950669431,0.0175828884753673,0.0229427970273362,0.0255003624159627,0.0214217896873067,0.0349542294908693,0.0349566902495214,0.0260656948962775,0.0209769586176914,0.0324338275757198,0.0309850535280529,0.0254316081801523,0.0243446122591152,0.0296749772602082,0.0305118781749127,0.0305769522956321,0.0308575416338694,0.033629531019696,0.0315277428188955
"5",0.0282186948853616,0.375,283.5,8,0.0286225402504472,-0.980829253011726,5,7,0.88488209847566,0.0833333333333333,0.0107605885407249,0.0174533208581099,0.0160497552820701,0.0212762311625241,0.0245169560605291,0.019833232727461,0.0318088193681794,0.031814675640432,0.0240425945479104,0.0188347855261638,0.0299730488326965,0.0299074688270693,0.0244135834793339,0.0244803231495035,0.0302173733530902,0.0309203114152039,0.031007669413883,0.0311544155414886,0.0327090545437332,0.0309424400939565
"6",0.0327868852459016,0.458333333333333,274.5,9,0.0333333333333333,-0.780158557549575,6,8,0.855869570656786,0.0833333333333333,0.0107605885407249,0.0162142414380162,0.0149399869663215,0.0198930628894086,0.023571474188055,0.0185985595786165,0.0287397381918209,0.0287464108755969,0.0223660949444373,0.0172810823744698,0.0276946541332909,0.0283906247938965,0.0234367419254875,0.0244949280027242,0.0297975725793888,0.0302152553852542,0.0303557509985415,0.0303202842302744,0.0308960081784506,0.0296556443058205
"7",0.0226415094339623,0.541666666666667,265,6,0.0229007633587786,-0.613104472886409,7,9,0.836491391698519,0.0833333333333333,0.0107605885407249,0.0152501027412931,0.014087372619447,0.0187249684826522,0.0226624542633436,0.0175925308542427,0.0260387234700338,0.0260451701203219,0.020937377422401,0.016085071451457,0.0256691297146374,0.0267735777144614,0.0224996613710105,0.0243553920239074,0.0288080902232431,0.0288658543403374,0.0291015610723228,0.0288718682712389,0.0287894163683149,0.0281153607984849
"8",0.0270793036750484,0.625,258.5,7,0.0274509803921569,-0.470003629245736,8,6,0.813839787281151,0.0833333333333333,0.0107605885407249,0.0144699288961334,0.0134050447127537,0.0177226698002684,0.0217884901530004,0.0167461406825103,0.0237230873885901,0.0237289249068442,0.0196955890773243,0.0151260874900688,0.0238795728700329,0.0251880399529441,0.0216009470262639,0.0240322865019951,0.0274874149390491,0.0271702864615611,0.0275334711415614,0.0271248936412989,0.0266530231355312,0.0265188904513748
"9",0.0199203187250996,0.708333333333333,251,5,0.0201207243460765,-0.344840486291729,9,7,0.797627839327343,0.0833333333333333,0.0107605885407249,0.013820342464992,0.012842508193276,0.016850793595511,0.0209482299503316,0.0160174033108669,0.0217454317885304,0.0217505550594595,0.018600281337927,0.014333961157077,0.0222938390073696,0.0236852702024429,0.0207392328891414,0.0235208784759279,0.0259850725295743,0.0254306057098051,0.0258255558800204,0.0253456235082356,0.0246022634503308,0.0249233539944115
"10",0.0284552845528455,0.791666666666667,246,7,0.0288659793814433,-0.233614851181505,10,5,0.774931112192012,0.0833333333333333,0.0107605885407249,0.0132676031098401,0.0123681022620649,0.0160835121922074,0.0201403738841235,0.0153789048642985,0.0200497939190985,0.0200542131430497,0.0176230560639648,0.0136646786244853,0.0208809808106706,0.0222826845197657,0.0199131829634626,0.0228496662625901,0.0243966773078709,0.0237565998834537,0.0240825824419042,0.0236360246185724,0.0226841290688345,0.0233733793279659
"11",0.0251046025104603,0.875,239,6,0.0254237288135593,-0.133531392624523,11,7,0.755476774647443,0.0833333333333333,0.0107605885407249,0.0127891563621152,0.0119608145144981,0.015401566831004,0.0193636723080683,0.014811772997291,0.018586254924159,0.0185900250727917,0.0167431360688894,0.0130890177773761,0.019614628229522,0.0209828597042453,0.01912149227967,0.0220509134483376,0.0227839891013465,0.0221784523427704,0.0223667376457648,0.0220286312486692,0.020913234635477,0.0218971133748503
