"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","genf","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"1",0.0416666666666667,0.96888739813458,0.97064279634903,0.973646633472682,0.988321682481556,0.964572066644632,0.979413430459046,0.988508989944675,0.988354460091055,0.987361500044323,0.98306584340813,0.988409721634654,0.98855562511504,0.970503733035098,0.973678028303123,0.98695666505189,0.987677091827253,0.986322495459757,0.979412923140467,0.988321593211003,0.988343190568441
"2",0.125,0.938742790263996,0.941526537913312,0.946086252668514,0.95980078312349,0.930727947756165,0.952182660249672,0.959974641319404,0.960515233172332,0.95876066587896,0.957063266181295,0.958743307901582,0.957983392020412,0.941261637930417,0.946466455263329,0.960823101102444,0.961313621491425,0.960649747813008,0.95218188787038,0.959800542787646,0.959823224884597
"3",0.208333333333333,0.909536059576479,0.912999251964434,0.918463765225254,0.925677560728263,0.898385472384804,0.922302385727365,0.925748952280928,0.926711695701196,0.929103909607785,0.929403112284266,0.924348812601732,0.923447251417887,0.91230028999897,0.918433513147597,0.928620096325026,0.92836050328353,0.929191985812338,0.922301530558046,0.925677176279637,0.925688790283952
"4",0.291666666666667,0.881238026272633,0.885153152568544,0.891125612298655,0.890294368855987,0.867467254272083,0.891365393627538,0.890246300250313,0.891297976243076,0.899840680870731,0.901504765328306,0.889373764336574,0.888712107141196,0.883654282440275,0.889703221448245,0.893937979113675,0.892857426716715,0.895164583728192,0.891364589114321,0.890293859765398,0.890291061746402
"5",0.375,0.853820418412544,0.858022961060586,0.864234748958583,0.85544966329733,0.837900385536007,0.860254025934006,0.855292367840765,0.85620590550753,0.871287768602131,0.873868548979533,0.855304249530044,0.854997039728206,0.855365420831541,0.86045674551802,0.858778687638916,0.857063661460383,0.860455233941618,0.860253367630923,0.855449049576497,0.855432406552502
"6",0.458333333333333,0.827255843669909,0.831620623578611,0.837880390826143,0.821913716219915,0.809616151616824,0.829508140331744,0.821666235420105,0.822313368898945,0.843536712405692,0.846718701447612,0.822699531898859,0.822735519313102,0.827481810607963,0.830930449439188,0.824283667473469,0.822240352266146,0.826194549017231,0.829507694450876,0.821913015645723,0.821884617285307
"7",0.541666666666667,0.801517761964965,0.805946751810775,0.812114431143176,0.789997407684453,0.782549765899886,0.799468585383585,0.789680256534337,0.7900020537256,0.816611379867256,0.820167647760017,0.791745011072809,0.792062072782693,0.800056834961952,0.80140995917212,0.791094882182713,0.789066967782886,0.793047184674232,0.799468395569767,0.789996635373238,0.789959023888871
"8",0.625,0.776580458948886,0.780995573074891,0.786967244268196,0.759793286577263,0.756640122557628,0.770349512858515,0.759425618174372,0.759407677316167,0.79051010422993,0.794273988364105,0.762462602871131,0.762983920367112,0.773148028776566,0.772219980694553,0.759553912431368,0.757877521531067,0.761383332981752,0.770349605568787,0.759792455197301,0.759748155838654
"9",0.708333333333333,0.752419020313144,0.756757443961775,0.762455720677263,0.731287185683881,0.73182956626774,0.742280428750116,0.730885829982788,0.730540903919949,0.765220181721044,0.769067335289722,0.734800699642236,0.735451448313703,0.746815862323269,0.74369563746271,0.72981858670344,0.728720468737256,0.731385959768205,0.742280817506148,0.731286305812076,0.731237632108375
"10",0.791666666666667,0.729009306898172,0.73322027034598,0.738587809169531,0.7044132041395,0.708063677570047,0.715332832925715,0.703992494582122,0.703349004844542,0.740723763802921,0.744560431594456,0.708675707176059,0.709390141640998,0.721122456040041,0.716113226398328,0.701933915357154,0.70148016531799,0.703119654313492,0.715333521652466,0.704412284613079,0.704361270889329
"11",0.875,0.706327930576464,0.710370372935228,0.715365287982755,0.679081941229531,0.685291072721277,0.689538013928687,0.678653861896842,0.677748495157631,0.717000552496167,0.720755650956477,0.683992158756577,0.684715994062137,0.696130254257711,0.689674334337347,0.675876289829835,0.676015418984162,0.676575350670653,0.689538999556209,0.679080989451685,0.679029382032118
"12",0.958333333333333,0.684352230886012,0.688193045545782,0.692785555271859,0.65519534656169,0.663463216995585,0.664899339357485,0.654769793963179,0.653642807533945,0.694029145592554,0.697648741788818,0.660652674514387,0.66134320875232,0.671900690763534,0.664510085173315,0.65158144687834,0.652180241315822,0.651699494873853,0.664900613833159,0.655194368755303,0.655143643154705
