"","hazKM","Time","AtRisk","Events","hazLT","lnTime","MyId","EventsL","surv","timedelta","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"13",0.0434782608695652,1.04166666666667,46,2,0.0444444444444444,0.0408219945202552,13,7,0.16865844586606,0.0833333333333333,0.119405435631543,0.107389603315064,0.120213678198738,0.119314200029207,0.085327255635821,0.131745406003182,0.0966403856667127,0.0827530469581156,0.0814721203440491,0.0641138339420416,0.0655624535316959,0.0933786629568316,0.0333713823230614,0.0680342373094463,0.0749682272670718,0.0619326597662759,0.0625001364692387,0.068793160703674,0.0690309934724121
"14",0,1.125,43.5,0,0,0.117783035656383,14,2,0.16865844586606,0.0833333333333333,0.119405435631543,0.106590399176777,0.1202445205178,0.115005791591643,0.0800352686138662,0.123859092746456,0.09102830081183,0.0796369073645783,0.0764341028828447,0.0578244386819384,0.0575699515713832,0.0867714325345978,0.0289907050056164,0.0601563130967249,0.0650929579612653,0.0542856622656354,0.054387861285467,0.0595881224102033,0.0629915422958027
"15",0.0232558139534884,1.20833333333333,43,1,0.0235294117647059,0.189241999638528,15,0,0.164736156427315,0.0833333333333333,0.119405435631543,0.10585365759629,0.120271981925338,0.111031229177026,0.0750714900457268,0.116766923764825,0.0860289275039792,0.0767405572622556,0.0716953358689053,0.0524886221059343,0.0508043940110653,0.0803103511551601,0.0257658526907004,0.0535374854250848,0.0568241513257802,0.0480339320985747,0.0477865792390004,0.052036090283867,0.0578750166452052
"16",0.142857142857143,1.29166666666667,42,6,0.153846153846154,0.255933374137201,16,1,0.141202419794841,0.0833333333333333,0.119405435631543,0.105170664542772,0.120296607269382,0.107354356230361,0.0704155644791483,0.110372593891174,0.0815488001898325,0.074038481891264,0.0672395627080438,0.0479224704240151,0.0450464955358822,0.0740452072694456,0.0234068014855473,0.0479490369821042,0.0498788055945377,0.042870002770762,0.0423594115927126,0.0457928150426892,0.0535024683843704
"17",0,1.375,36,0,0,0.318453731118535,17,6,0.141202419794841,0.0833333333333333,0.119405435631543,0.104534389871073,0.12031882770748,0.103943364614454,0.0660483989047895,0.10459004243032,0.0775120535864968,0.0715093902259937,0.0630512187344924,0.0439836722103347,0.040119904689323,0.0680174313347451,0.0217140576761489,0.0432080485758667,0.044025953801787,0.038564688858636,0.0378559648629747,0.0405952389259764,0.0497360219685489
"18",0.0555555555555556,1.45833333333333,36,2,0.0571428571428571,0.377294231141468,18,0,0.13335784091735,0.0833333333333333,0.119405435631543,0.103939082041626,0.120338989356934,0.10077041789917,0.061952084459651,0.0993438779858229,0.0738566186346968,0.069135315617371,0.0591154273354797,0.0405610076127024,0.0358825883494423,0.0622602073362378,0.0205502225021748,0.0391677732256127,0.0390776460639016,0.0349448332850802,0.0340875848327753,0.0362404580861618,0.0464681860315294
"19",0.0882352941176471,1.54166666666667,34,3,0.0923076923076923,0.432864082296279,19,2,0.121590972601113,0.0833333333333333,0.119405435631543,0.103379977485033,0.120357373596782,0.0978111956781066,0.0581098229864496,0.0945687320223839,0.070531310830684,0.0669009469839626,0.0554179918678432,0.0375666972855944,0.0322197842287256,0.056798789055817,0.0198213871905237,0.0357099732986312,0.0348809313927119,0.0318779290194387,0.0309102957353385,0.0325704961385638,0.0436142226624482
"20",0,1.625,31,0,0,0.485507815781701,20,3,0.121590972601113,0.0833333333333333,0.119405435631543,0.102853087850499,0.120374211752803,0.0950444405297491,0.0545058581477716,0.0902082022626833,0.0674935970508242,0.0647931223887701,0.0519453840883059,0.0349308013909567,0.0290383729928312,0.0516509856778115,0.0194648837472919,0.0327389090729075,0.0313111169876769,0.0292613596619572,0.0282128925760965,0.0294612347728159,0.0411066362640974
"21",0,1.70833333333333,30.5,0,0,0.535518236356362,21,0,0.121590972601113,0.0833333333333333,0.119405435631543,0.102355041414848,0.120389695914278,0.0924515417380918,0.0511254108125192,0.086213703718692,0.0647078740568616,0.0628004394146889,0.0486847297340999,0.0325970873854327,0.026262436015414,0.0468277786623787,0.0194411924386865,0.0301766509105589,0.0282662587469908,0.0270147722078536,0.0259085200680199,0.026814308705101,0.0388911456594999
"22",0,1.79166666666667,30,0,0,0.583146285345617,22,0,0.121590972601113,0.0833333333333333,0.119405435631543,0.101882962941181,0.120403987031414,0.0900161672743419,0.0479546184496815,0.0825433723283169,0.0621441326754573,0.0609129511226457,0.0456237918130274,0.0305199545881176,0.0238297660619902,0.0423340314662412,0.0197286043120871,0.0279594279725442,0.0256627233324356,0.0250745987585725,0.0239286381966582,0.0245511208847645,0.0369237055861486
"23",0.0666666666666667,1.875,30,2,0.0689655172413793,0.628608659422374,23,0,0.113484907761039,0.0833333333333333,0.119405435631543,0.101434381341052,0.120417221065578,0.0877239450398131,0.0449804782808985,0.0791610797874745,0.0597769136717571,0.0591219257650873,0.0427509520915584,0.0286621242404046,0.0216891291303279,0.0381692553599154,0.0203197354834821,0.026034779849164,0.0234316390871607,0.0233900712930073,0.0222186422318116,0.0226083836345288,0.0351682791817156
"24",0,1.95833333333333,28,0,0,0.672093771362113,24,2,0.113484907761039,0.0833333333333333,0.119405435631543,0.101007157776624,0.120429513722106,0.0855621898070931,0.0421907939586958,0.0760355758903537,0.0575844854573916,0.0574196547043731,0.0400551912058566,0.0269928885336402,0.0197981127472231,0.0343283978753051,0.0212193015106634,0.0243593274765833,0.0215160660477357,0.021920287109915,0.0207346444227287,0.0209347665651847,0.0335951540994052
"25",0.0357142857142857,2.04166666666667,28,1,0.0363636363636364,0.713766467762681,25,0,0.109431875341002,0.0833333333333333,0.119405435631543,0.100599429015122,0.120440964135756,0.0835196706305131,0.0395741255517295,0.0731397549336611,0.0555481916210903,0.0557992972697267,0.0375260677633157,0.0254867713387331,0.0181214303026766,0.030802624853408,0.0224427541924596,0.0228970214814366,0.0198687400114837,0.0206320229302318,0.0194410817050749,0.0194883541010036,0.0321796565594777
"26",0.0740740740740741,2.125,27,2,0.0769230769230769,0.75377180237638,26,1,0.101325810500928,0.0833333333333333,0.119405435631543,0.100209562319373,0.12045165777177,0.0815864132105025,0.0371197426319413,0.0704500344040716,0.053651929392132,0.0542547542652964,0.0351536967508579,0.0241224948603058,0.0166295797706497,0.0275800721798097,0.0240155019105328,0.0216177592560845,0.0184502717803876,0.0194980889212728,0.018308917904827,0.018234700447898,0.0309011598282169
"27",0,2.20833333333333,25,0,0,0.792238083204176,27,2,0.101325810500928,0.0833333333333333,0.119405435631543,0.0998361191718184,0.120461668732152,0.0797535320292324,0.0348175802712422,0.0679458315121393,0.051881729790419,0.0527805639484271,0.0329287275204655,0.0228821756220715,0.0152977782121826,0.024646548664689,0.0259725039742538,0.020496287724294,0.0172277062937494,0.0184960766008375,0.0173142787895046,0.0171453293043739,0.0297423127776668
"28",0,2.29166666666667,25,0,0,0.829279354884525,28,0,0.101325810500928,0.0833333333333333,0.119405435631543,0.0994778258391848,0.120471061605826,0.0780130876485483,0.0326581977672779,0.0656091231911006,0.0502254173248077,0.0513718158099188,0.0308423215817486,0.0217506938529764,0.0141051114754113,0.0219861767808086,0.0283580651354482,0.019511328351345,0.0161733661955856,0.0176073972272148,0.0164374057453885,0.016196567486862,0.0286884345568677
"29",0,2.375,25,0,0,0.864997437486605,29,0,0.101325810500928,0.0833333333333333,0.119405435631543,0.0991335492896666,0.120479892965345,0.0763579651913883,0.030632739929017,0.0634240764194899,0.0486723323654328,0.0500240785895979,0.0288861303953627,0.0207151950833298,0.0130338524129919,0.0195819628375243,0.0312256683829372,0.0186448758258619,0.0152639204654106,0.0168165366379754,0.0156618464429732,0.0153686313435289,0.0277270357970006
"30",0,2.45833333333333,25,0,0,0.899483613557774,30,0,0.101325810500928,0.0833333333333333,0.119405435631543,0.0988022773383865,0.12048821258709,0.0747817706297074,0.0287329007634032,0.0613767373822105,0.0472131032373518,0.0487333397730733,0.0270522733293622,0.0197646933588432,0.0120689115996315,0.0174162924487072,0.0346376789434586,0.0178816331083213,0.0144796315242517,0.0161104729439594,0.0149738235008548,0.0146449060704142,0.0268474370434416
"31",0.08,2.54166666666667,25,2,0.0833333333333333,0.932820033825366,31,0,0.0932197456608535,0.0833333333333333,0.119405435631543,0.0984831021626099,0.120496064453195,0.07327874204061,0.0269508894141572,0.0594547696812754,0.0458394580231798,0.0474959544220487,0.0253333159127145,0.0188897531641851,0.0111973926862451,0.0154713507372951,0.0386647353889311,0.0172085540821636,0.0138037442758748,0.0154782178815675,0.014361738078686,0.014011373357377,0.0260404625114115
"32",0,2.625,23,0,0,0.965080896043587,32,2,0.0932197456608535,0.0833333333333333,0.119405435631543,0.0981752065245805,0.120503487579769,0.071843673458048,0.0252793982130505,0.0576472333761887,0.0445440682818756,0.0463086016482521,0.0237222484958197,0.0180822327638128,0.0104082307620827,0.0137294695693129,0.0433846202574693,0.0166144715316292,0.0132219883949898,0.01491045287432,0.0138157766427604,0.0134561539236213,0.0252981926507665
"33",0,2.70833333333333,23,0,0,0.996333439547691,33,0,0.0932197456608535,0.0833333333333333,0.119405435631543,0.0978778521865717,0.120510516705795,0.0704718493419955,0.0237115727126352,0.0559443980114379,0.0433204185776154,0.0451682473899444,0.0222124654066376,0.0173350758060747,0.00969189687072162,0.0121734062419718,0.0488803792856119,0.016089793115,0.0127221712935399,0.014399238224448,0.0133275972700811,0.0129691396611141,0.0246137629642208
"34",0,2.79166666666667,23,0,0,1.02663878904302,34,0,0.0932197456608535,0.0833333333333333,0.119405435631543,0.0975903701134947,0.120517182869507,0.0691589880173363,0.0222409835775415,0.054337583963355,0.0421626970033025,0.0440721124184675,0.0207977446725784,0.0166421411099438,0.00904015549145453,0.0107865595206223,0.0552374440441543,0.015626251784618,0.012293843962892,0.0139377792073275,0.0128900777458997,0.0125416961308747,0.023981199457227
"35",0,2.875,23,0,0,1.05605267424931,35,0,0.0932197456608535,0.0833333333333333,0.119405435631543,0.0973121521428042,0.120523513893243,0.0679011927093743,0.0208616002190728,0.0528190274232678,0.0410657028773287,0.0430176447107299,0.0194722283623783,0.0159980628538055,0.0084458646210271,0.00955312981043799,0.062539518921105,0.0152167000111785,0.0119280256061159,0.0135202367645582,0.0124971120197683,0.0121664206432383,0.0233952832905093
"36",0.296296296296296,2.95833333333333,13.5,4,0.347826086956522,1.08462604669337,36,0,0.0655990802798599,0.0833333333333333,0.119405435631543,0.0970426438663289,0.120529534793418,0.0666949090303794,0.019567766064981,0.0513817651505232,0.0400247685628289,0.0420024954866836,0.0182304035884593,0.0153981351198546,0.00790281027348174,0.00845823065640528,0.070863033756809,0.0148549394125482,0.0116169758773716,0.0131415733924946,0.0121434447676683,0.0118369445173713,0.0228514388582475
