"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"12",0.958333333333333,0.23862422908923,0.239985460697843,0.238089497748573,0.176299795598217,0.203799344337837,0.120502943801384,0.178007087565937,0.241786462418395,0.222103175486998,0.188419697824851,0.173448216916912,0.203491980846194,0.194650721902458,0.154624901382444,0.138209430296929,0.138246595473006,0.129997350488615,0.127885587680641,0.178000120594934
"13",1.04166666666667,0.211766576913133,0.215549102575192,0.211121324476532,0.156471162836545,0.187130951647098,0.105628558654794,0.161609508101649,0.222583408932319,0.204725469404872,0.176718500861177,0.162441289277525,0.185350371699673,0.188262148873657,0.144454987757609,0.128226972763793,0.12994435943112,0.122121192514359,0.119383721671215,0.166127112672515
"14",1.125,0.187931809224355,0.193755748716753,0.18720203696913,0.139472289281345,0.172737548059007,0.0933232883389812,0.147548167354515,0.205545001548692,0.189660532882921,0.166789683295171,0.153353649405546,0.169945279927177,0.182882650937046,0.136021320593776,0.120146155043586,0.123078294337189,0.115656671226606,0.112477672450655,0.155985287518519
"15",1.20833333333333,0.16677969410077,0.1742942008683,0.165988160463561,0.124815258141059,0.160244678747197,0.083038367498414,0.135385430772375,0.190361412873472,0.176538762399874,0.158260912367804,0.14575721027338,0.156830585784994,0.178230711444787,0.128930584785661,0.113509304217113,0.117306100278954,0.110259810268707,0.106774447743039,0.147213906505918
"16",1.29166666666667,0.148008293429134,0.156894564562167,0.147174632227884,0.112109979911223,0.149349071070151,0.0743608925678025,0.124783090393473,0.176776452912097,0.165058656810723,0.150855518062444,0.139337047279073,0.145637541722659,0.174107346215882,0.122894359454725,0.107986476689736,0.112383458170171,0.105686808187305,0.101995207768157,0.139544592125222
"17",1.375,0.13134965285743,0.14132180948535,0.130490578444308,0.101042072384056,0.139803508481611,0.066976386949584,0.115476252126466,0.164576674208165,0.154972810873791,0.144364142144607,0.133857512402681,0.136061026954455,0.170367519606615,0.11769741736921,0.103335404240411,0.108131931382164,0.101760713986268,0.0979376048395261,0.132773966844127
"18",1.45833333333333,0.11656597685202,0.12737054870299,0.115695534618162,0.0913562382888881,0.13140522133656,0.0606425168768279,0.107254903912855,0.153583017370065,0.146077055587561,0.138625751244169,0.129139511642166,0.127848159436166,0.166902158100903,0.113176585025872,0.0993751819168466,0.104418538881887,0.098350392050814,0.0944518454346209,0.1267453555243
"19",1.54166666666667,0.103446234260048,0.11486075481835,0.102576069559766,0.0828436730627438,0.12398691284638,0.0551704516450296,0.0999506905684199,0.143644328550628,0.138201984190076,0.133514644389393,0.125044981096828,0.120788914789463,0.163626497121,0.10920636236329,0.0959686400725421,0.101142387995132,0.0953568562287332,0.091425061467725,0.121336269315509
"20",1.625,0.0918031459228433,0.103634209122181,0.0909427741873894,0.0753324461869879,0.117409774301071,0.0504114993829548,0.0934272793772234,0.134632276106342,0.131206298802549,0.128931385335945,0.121466092329454,0.114708431504172,0.160472323772917,0.105688957364783,0.093010310742077,0.0982257053616562,0.092704159563239,0.0887708563249721,0.116449667388616
"21",1.70833333333333,0.0814705113396838,0.0935515328355935,0.0806275786376115,0.0686800931636966,0.111558012771987,0.0462474167199063,0.0875732423760096,0.126437326387342,0.124971555422736,0.124796358752681,0.118317621074434,0.109460718743669,0.157382680928743,0.102547259953091,0.0904180663517915,0.0956076821734402,0.0903331789102459,0.0864221572760658,0.112007742056172
"22",1.79166666666667,0.0723008362211034,0.084489686600249,0.0714813638788603,0.0627678641561527,0.106334536708838,0.0425833033099542,0.0822967293473709,0.118965530405504,0.119397989561842,0.121045114626659,0.115531468370413,0.104923521751055,0.154308167936885,0.0997198083784597,0.0881272130219361,0.093240164229864,0.0881972853798449,0.0843262303996326,0.107947423465101
"23",1.875,0.0641632270659946,0.0763398508461356,0.06337183688682,0.0574962242369948,0.101657533835988,0.0393423346078257,0.0775214329722969,0.112135937716099,0.114401181979924,0.117624953198716,0.113052670094177,0.100994136947932,0.151204308379795,0.0971571292631297,0.0860862528736086,0.0910845780731472,0.0862592711993509,0.0824411403464296,0.104217077728704
"24",1.95833333333333,0.0569415227084292,0.0690056189768277,0.0561816412783735,0.0527813068131611,0.0974577410406773,0.0364618161337679,0.0731834986407214,0.105878499994427,0.109909381274168,0.114492384685591,0.110836451448179,0.0975860026107466,0.148029659602264,0.0948190396923588,0.0842537996558229,0.0891097019725942,0.0844891309161239,0.0807331944197596,0.100774047331777
"25",2.04166666666667,0.0505326361627615,0.0624014496523254,0.049806678016225,0.0485520986205008,0.0936762541848111,0.0338901978888631,0.0692291333038395,0.100132360215576,0.105861342894029,0.111611215269863,0.108846025568927,0.0946259207671876,0.144744468594248,0.092672633037853,0.0825963035220402,0.087290024917165,0.0828624344231136,0.0791750693000568,0.0975827951794313
"26",2.125,0.044845083097506,0.0564513352727042,0.0441546133389745,0.0447481904286907,0.090262761659014,0.03158479362426,0.0656127374886382,0.094844447862456,0.10220457635223,0.108951087750969,0.107050929122035,0.0920517915449961,0.141309765666743,0.0906907574038623,0.0810863516191309,0.0856045216938298,0.0813591169663143,0.0777444190094048,0.0946134874301479
"27",2.20833333333333,0.0397976759325337,0.0510876520535732,0.0391435534188699,0.0413179683569064,0.0871741123718868,0.0295100227192534,0.0622954329887923,0.0899683187743842,0.098893916750729,0.106486356574909,0.105425750257675,0.0898107628385795,0.137686848982595,0.0888508535566776,0.0797013839312711,0.0840357269016303,0.0799625675445599,0.0764228272812921,0.0918408994673351
"28",2.29166666666667,0.0353183649183395,0.0462501635136722,0.0347008673959573,0.0382171507312797,0.084373149120455,0.0276360432509295,0.059243892765841,0.085463191880805,0.0958903552632157,0.104195211754585,0.103949146608738,0.0878577162174154,0.133837159210956,0.0871340583202503,0.0784227123470938,0.0825690267548998,0.0786589339069906,0.0751950098564571,0.0892435627330397
"29",2.375,0.0313432096542422,0.0418851542412727,0.030762142386771,0.0354075977099628,0.0818277536446075,0.0259376805576936,0.0564294038018083,0.0812931453809213,0.0931600773834721,0.102058990130794,0.102603080045752,0.0861540249333136,0.129722579036879,0.085524506199678,0.0772347637442932,0.0811921116119656,0.0774365868547277,0.0740482004887451,0.0868030931171042
"30",2.45833333333333,0.0278154663643464,0.0379446748089112,0.0272702558273997,0.0328563375775002,0.0795100613814347,0.0243935809494142,0.053827111066906,0.0774264428057966,0.0906736686440491,0.100061629121139,0.101372215083512,0.0846665321437283,0.125306217786239,0.084008780570751,0.0761244903971252,0.0798945485367848,0.0762857031392092,0.0729716736058966,0.0845036576290845
"31",2.54166666666667,0.0246847779024879,0.0343858819116164,0.0241745520969307,0.0305347661742769,0.0773958129202918,0.0229855383817879,0.0514154034403549,0.073834965461516,0.0884054559318343,0.0981892299012714,0.100243442035208,0.0833667074782283,0.120553754449457,0.0825754788228915,0.0750809066507446,0.0786674444973721,0.0751979376498681,0.0719563697533631,0.082331547419726
"32",2.625,0.0219064549238045,0.0311704603932909,0.0214301117914115,0.0284179854597106,0.0754638160895318,0.0216979550501927,0.049175411736013,0.0704937324535435,0.086332959070316,0.0964297053990619,0.0992054961185794,0.082229948212068,0.11543540716702,0.081214865118191,0.0740947218037324,0.0775031787085793,0.0741661635313486,0.0709945991449689,0.0802748333364191
"33",2.70833333333333,0.0194408379619374,0.0282641159341991,0.0189971032943395,0.0264842544900421,0.0736954979795015,0.0205174064456314,0.047090595893799,0.0673804931647662,0.0844364324467269,0.0947724945833534,0.0982486509932493,0.0812349979013156,0.10992856535056,0.0799185910959823,0.073158046963532,0.0763951882286219,0.073184264484361,0.0700798051412891,0.0783230860747009
"34",2.79166666666667,0.0172527313057674,0.0256361289013531,0.0168402074307925,0.0247145316907708,0.0720745303945361,0.0194322884723736,0.0451464035695918,0.0644753799472825,0.0826984804692993,0.0932083289883193,0.0973644704976123,0.0803634606557362,0.104021052328229,0.0786794696946752,0.0722641592658531,0.075337794937233,0.0722469675187025,0.0692063741222805,0.0764671472892286
"35",2.875,0.0153109005945002,0.0232589612905411,0.0149281070114995,0.023092091635949,0.0705865155070568,0.0184325294645179,0.0433299862601746,0.0617606110726702,0.0811037337974475,0.091729040706496,0.0965456062368753,0.079599393511251,0.0977148737020535,0.0774912908146919,0.0714073109373107,0.0743260649386271,0.0713497073307198,0.0683694815800356,0.0746989412070687
"36",2.95833333333333,0.0135876269594658,0.0211079098735721,0.0132330339824375,0.0216022029185333,0.0692187210685453,0.0175093538568716,0.0416299620702902,0.0592202358037796,0.0796385757869711,0.0903274035367517,0.0957856315512337,0.0789289628065653,0.0910301483511477,0.0763486701765057,0.070582573680215,0.0733556935698392,0.0704885156004835,0.067564966712395,0.0730113186584596
"37",3.04166666666667,0.0120583113481855,0.0191607996534777,0.0117303677060784,0.0202318563357399,0.06795985657338,0.0166550872189854,0.0400362165062668,0.0568399149062542,0.0782909105791211,0.0889970008177986,0.0950789045438388,0.0783401591553177,0.0840083340932223,0.0752473656178651,0.0697862482083303,0.0724231565694178,0.069660191253164,0.0667895969598404,0.0713981233059385
"38",3.125,0.0107011233825848,0.0173977125603745,0.0103982786223666,0.0189695346912745,0.0667998833926452,0.0158629946036016,0.0385397344392318,0.0546067310886338,0.0770499658483107,0.0877321148760969,0.0944204544690764,0.0778226002881459,0.0767107188854636,0.074184835339743,0.0690165705337479,0.0715259951027062,0.0688626128275359,0.0660415334056448,0.0698543668501471
"39",3.20833333333333,0.00949668973894385,0.0158007470202822,0.00921741218020164,0.01780501716063,0.0657298531881116,0.0151271458752137,0.0371324577480935,0.0525090248063329,0.0759061244943775,0.0865276340854415,0.0938058870128352,0.0773673194783803,0.0692170597221043,0.073158825676142,0.0682720160508527,0.070662008717623,0.0680938890872849,0.0653191570383313,0.068375538613331
"40",3.29166666666667,0.00842781760133087,0.0143538046213905,0.00817060850201543,0.0167292124734486,0.0647417699523442,0.0144423030039233,0.0358071642222258,0.0505362516335696,0.0748507805881238,0.085378974358093,0.0932313049385783,0.0769665529339838,0.0616253127740439,0.0721672651700826,0.0675511827090735,0.0698291848615194,0.0673522891817537,0.0646209824496664,0.0669575188560949
"41",3.375,0.00747924924092566,0.0130424006055292,0.00724265375258764,0.0157340162121541,0.0638284718539037,0.0138038253317654,0.0345573641459807,0.0486788580345875,0.0738762157050227,0.0842820125251013,0.0926932412991072,0.0766135627787286,0.0540498461986082,0.0712082458342669,0.0668527784329377,0.0690256786777825,0.06663622548089,0.0639456438377455,0.0655965366375852
"42",3.45833333333333,0.00663744421794955,0.0118534953418091,0.00642005963535999,0.0148121883652906,0.0629835297391988,0.0132075896150649,0.0333772116540686,0.0469281728794958,0.0729754924517692,0.0832330295613208,0.0921886029772489,0.0763024892473654,0.0466177771564978,0.0702800067349816,0.0661756101014674,0.0682497954015284,0.0659442386111385,0.0632918827740229,0.0642891330775478
"43",3.54166666666667,0.00589038609722003,0.0107753443067028,0.00569086784132873,0.0139572479508789,0.0622011596876837,0.0126499222705915,0.0322614284779019,0.045276312472928,0.0721423625353303,0.082228662001736,0.0917146227585806,0.076028226665316,0.0394632602906875,0.0693809195641657,0.0655185738618596,0.0674999749675906,0.0652749843655265,0.0626585374761529,0.0630321292217423
"44",3.625,0.00522741091827082,0.00979736441011549,0.00504447663261738,0.0131633820733514,0.0614761474605608,0.012127541745273,0.0312052381281288,0.043716097212985,0.0713711871691121,0.0812658602048612,0.0912688184848979,0.0757863189039569,0.0327198185087394,0.0685094759193918,0.0648806465892615,0.0667747785090283,0.0646272222160147,0.0620445333713,0.0618225978453025
"45",3.70833333333333,0.00463905497151594,0.0089100147784149,0.00447148705997591,0.0124253672235549,0.0608037830452078,0.0116375093190725,0.0302043089006396,0.0422409782874637,0.0706568679754047,0.0803418523647433,0.0908489581102249,0.0755728708716091,0.026511170244647,0.0676642760563493,0.0642608783345901,0.0660728764772705,0.0639998052008044,0.0614488747694727,0.0606578386371351
"46",3.79166666666667,0.00411691970752238,0.00810469033966995,0.00396356659511672,0.0117385009954285,0.0601798037941563,0.0111771869611456,0.0292547043698766,0.0408449730552576,0.0699947868429062,0.0794541133695785,0.0904530296981693,0.075384473278237,0.0209414256199558,0.0668440189152599,0.0636583856271078,0.0653930381582504,0.0633916709957733,0.0608706374950427,0.0595353562973304
"47",3.875,0.00365355185102443,0.00737362675907727,0.00351332820890661,0.0110985426914308,0.0596003449012739,0.0107442011079131,0.0283528402579104,0.0395226079618946,0.0693807534452039,0.0786003377628422,0.0900792155727847,0.075218138443603,0.0160859087131002,0.0660474932530763,0.0630723455189025,0.0647341223944006,0.0628018340091889,0.0603089623481713,0.0584528411527012
"48",3.95833333333333,0.00324233700835455,0.00670981544839438,0.00311422314848741,0.0105016615343386,0.0590618961588811,0.010336411431547,0.0274954467510103,0.0382688680065853,0.0688109593304679,0.0777784161903711,0.0897258699742978,0.0750712453380398,0.0119840900013504,0.0652735697385355,0.0625019902753599,0.0640950693516841,0.0622293783635928,0.0597630492873524,0.0574081519560153
"49",4.04166666666667,0.00287740524957867,0.00610692752604527,0.00276044586351703,0.00994439140576032,0.0585612641058872,0.00995188382881766,0.0266795354855939,0.0370791519196437,0.0682819376621624,0.0769864148203451,0.0893914996833637,0.074941492377598,0.00863605083984831,0.0645211938881436,0.0619466026298246,0.0634748931951173,0.0616734516492543,0.0592321522404715,0.0563993005846697
"50",4.125,0.00255354731755803,0.00555924573769786,0.00244684970668476,0.00942359119965091,0.0580955388150855,0.00958886699124419,0.0259023705489715,0.0359492323283659,0.0677905278316725,0.0762225573075141,0.089074747168554,0.0748268567604895,0.00600346438055264,0.0637893797387256,0.0614055115324311,0.0628726755564496,0.0611332593506667,0.0587155744652842,0.0554244383963625
"51",4.20833333333333,0.00226614026785508,0.00506160346329734,0.00216887218893402,0.00893641001869763,0.0576620646826524,0.00924577202422289,0.0251614429423309,0.0348752202902184,0.0673338442814658,0.0754852089421423,0.0887743758859082,0.0747255593442496,0.00401528281742552,0.0630772041669102,0.0608780883329791,0.0622875596945402,0.0606080598618196,0.0582126643915289,0.054481844034305
"52",4.29166666666667,0.00201108147802222,0.00460933003811656,0.00192246870762316,0.00848025655782628,0.0572584146788163,0.00892115467011693,0.024454448037987,0.03385353365758,0.0669092489759227,0.0747728626809883,0.0884892574199994,0.0746360342342376,0.00257732966083942,0.0623838017783338,0.0603637433460604,0.061718745263128,0.060097160017951,0.0577228118863909,0.0535699125038817
"53",4.375,0.00178473008428209,0.00419820170434006,0.00170405378812743,0.00805277211641317,0.0568823675989518,0.00861369976199621,0.0237792656332985,0.0328808688108502,0.0665143270396168,0.0740841268045953,0.0882183602057357,0.0745569023927082,0.00158409175718608,0.0617083602998384,0.0598619227536816,0.0611654836126004,0.0595999110815498,0.057245444893056,0.0526871453674157
"54",4.45833333333333,0.00158385500963098,0.00382439758772601,0.00151044898787417,0.00765180676243094,0.0565318879217564,0.00832220759382194,0.0231339422624111,0.0319541753585663,0.0661468651523544,0.0734177139840846,0.0879607396111546,0.0744869486904948,0.000930504424093383,0.061050116416839,0.0593721058066024,0.0606270735624261,0.0591157051288932,0.0567800263988763,0.0518321419246204
"55",4.54166666666667,0.00140558884148704,0.00348446016243508,0.0013388367080549,0.00727539824043648,0.0562051079378879,0.00804558194176918,0.0225166754762128,0.0310706334559774,0.0658048323489117,0.0727724315730425,0.087715529195421,0.0744251019156036,0.000521631681468328,0.0604083520056079,0.0588938022906859,0.0601028575894396,0.0586439717906133,0.0563260516954384,0.0510035912640645
"56",4.625,0.001247386900505,0.00317525972741601,0.0011867192436475,0.00692175327324145,0.0559003118603014,0.00778281951197566,0.0219257998422527,0.0302276334387452,0.0654863629209842,0.0721471729671418,0.087481932984441,0.0743704173288434,0.000278843719218462,0.0597823907166879,0.0584265502288947,0.0595922183844094,0.058184175305918,0.0558830458977295,0.0502002650860771
"57",4.70833333333333,0.00110699091628055,0.0028939624708569,0.00105188247813035,0.0065892309561052,0.0556159216680139,0.00753300062381913,0.021359774451258,0.0294227575072442,0.0651897411608623,0.0715409098968152,0.0872592186300085,0.0743220614192265,0.000142125136494048,0.0591715948711801,0.0579699137932792,0.059094575735499,0.0577358118553261,0.0554505616937987,0.0494210112104096
"58",4.79166666666667,0.000982396791429784,0.00263800174606423,0.000932363696463155,0.00627632798383886,0.0553504844693525,0.00729528096608342,0.0208171717463714,0.0286537632303172,0.0649133877220373,0.0709526855373645,0.0870467113380595,0.0742792985638256,6.91224395130745e-05,0.0585753626364025,0.0575234814044888,0.0586093837025141,0.0572984071412466,0.0550281772999021,0.0486647476929995
"59",4.875,0.000871825993888231,0.00240505222350763,0.000826423049509457,0.0059816654865307,0.0551026611999244,0.00706888428706195,0.0202966675162457,0.0279185686661212,0.0646558474023148,0.0703816083369758,0.0868437884681036,0.074241479340067,3.21310304983756e-05,0.0579931254515095,0.0570868639990829,0.0581361280503564,0.0568715141895721,0.0546154945992146,0.0479304574856486
"60",4.95833333333333,0.000773700169066084,0.00219300662034973,0.000732518255939374,0.00570397727970197,0.0548712164954027,0.00685309589956567,0.0197970319144015,0.0272152389225568,0.0644157781809382,0.0698268464767239,0.0866498747197846,0.0742080302746743,1.43123417682937e-05,0.0574243456771905,0.0566596934472845,0.0576743239140052,0.0564547113487614,0.0542121374448535,0.0472171835805774
"61",5.04166666666667,0.000686618609458013,0.00199995474115779,0.000649282174537215,0.00544209936041204,0.0546550096004514,0.00664725689859965,0.0193171213853935,0.0265419740013033,0.0641919413633846,0.0692876228882045,0.0864644378342415,0.0741784448439486,6.13034972335813e-06,0.0568685144466277,0.0562416211058722,0.0572235136707039,0.0560476004657298,0.0538177501102607,0.0465240245888475
"62",5.125,0.000609338260095155,0.00182416459218056,0.000575502921421853,0.00519496050284244,0.054452986193271,0.00645075900367805,0.0188558713938383,0.0258970977881478,0.0639831927064931,0.068763210764269,0.086286984747872,0.0741522755657752,2.53565536704628e-06,0.0563251496975401,0.0558323164926801,0.0567832649979352,0.0556498052203331,0.0534319958719849,0.0458501307077238
"63",5.20833333333333,0.000540755974424978,0.00166406535701541,0.000510106243566323,0.00496157382577422,0.0542641710208236,0.0062630399497936,0.0184122898656496,0.0252790480685281,0.0637884744128896,0.0682529295067359,0.08611705814452,0.0741291270455362,1.01769339437475e-06,0.0557937943674544,0.0554314660707285,0.0563531690982847,0.0552609696023641,0.0530545557116364,0.0451947000373251
"64",5.29166666666667,0.00047989276732868,0.00151823204407613,0.000452139892708474,0.00474102922061215,0.0540876612531767,0.006083579361301,0.0179854512622481,0.0246863674613395,0.0636068078977069,0.0677561410621373,0.0859542333592946,0.074108649856632,3.98375932963867e-07,0.0552740147363488,0.0550387721313506,0.0559328390744812,0.0548807565168379,0.0526851271252927,0.0445569752114916
"65",5.375,0.00042587984049417,0.00138537163633915,0.000400759772747903,0.00453248654260103,0.0539226204769291,0.00591189505170493,0.0175744912183526,0.0241176951763852,0.0634372872426919,0.0672722466027325,0.0857981155933483,0.0740905351521214,1.52880293617025e-07,0.0547653989025791,0.0546539517668637,0.0555219084398028,0.0545088465049573,0.0523234230299521,0.0439362403117925
"66",5.45833333333333,0.000377946180662306,0.00126431059169203,0.000355217659444211,0.00433516947996008,0.0537682732576229,0.00574753969980624,0.0171786016824504,0.0235717595116226,0.0632790732632428,0.066800683515325,0.0856483374041902,0.0740745099175237,5.77959244795733e-08,0.0542675553795319,0.0542767359243622,0.0551200297507042,0.0541449365695615,0.0519691707577767,0.0433318180370838
"67",5.54166666666667,0.00033540755371627,0.00115398355809118,0.000314850314038963,0.00414836002611279,0.0536239002096365,0.005590097859052,0.0167970265063924,0.0230473710157945,0.0631313881229555,0.0663409226650003,0.0855045564406117,0.0740603327864433,2.16167967840145e-08,0.0537801118018024,0.0539068685331183,0.0547268733499694,0.0537887390950944,0.0516221111298781,0.0427430671040735
"68",5.625,0.000297656737509008,0.00105342318188391,0.000279069832647985,0.00397139348924778,0.0534888335194959,0.00543918326242476,0.0164290574369337,0.0225434162503051,0.0629935104381023,0.0658924659048575,0.0853664533951692,0.0740477903506851,8.02730601469105e-09,0.0533027137308812,0.053544105698868,0.0543421262099698,0.0534399808532141,0.0512819976022818,0.0421693798570267
"69",5.70833333333333,0.000264154854006226,0.000961750900260843,0.000247355091203871,0.00380365398131261,0.0533624528749984,0.00529443638993071,0.0160740304675709,0.0220588520914679,0.0628647708212685,0.0654548438062417,0.0852337301505127,0.0740366939051639,2.96762052447246e-09,0.0528350235513812,0.0531882149589683,0.0539654908667275,0.0530984020861103,0.0509485954774851,0.0416101800670938
"70",5.79166666666667,0.000234423677014665,0.000878168620055531,0.000219244161630037,0.00364457033538602,0.0532441817581494,0.00515552226982117,0.0157313225138543,0.0215927005206481,0.0627445478192973,0.0650276135869584,0.0851061080987276,0.0740268765753873,1.09429703231802e-09,0.0523767194497618,0.0528389745930238,0.0535966844364648,0.0527637556604406,0.0506216811757083,0.0410649209038067
"71",5.875,0.000208038805691531,0.000801951195150134,0.000194327589027286,0.00349361240633746,0.0531334840648051,0.00502212848820477,0.0154003483795541,0.0211440438554555,0.0626322642058576,0.0646103572175502,0.084983326615359,0.074018190781774,4.02978937826828e-10,0.0519274944683196,0.0524961729841345,0.0532354377071914,0.052435806285527,0.0503010415605464,0.0405330830631183
"72",5.95833333333333,0.000184623606389601,0.000732439623717634,0.000172242432155502,0.0033502877148895,0.0530298610181669,0.00489396338475847,0.0150805579847373,0.0207120203801176,0.0625273835934537,0.0642026796879718,0.0848651416719554,0.0740105060007019,1.48305709737411e-10,0.0514870556279451,0.0521596080263989,0.0528814942986462,0.052114329790112,0.0499864733142655,0.0400141730379643
"73",6.04166666666667,0.000163843836360237,0.000669034894549441,0.000152666980577776,0.00321413839975125,0.0529328483470042,0.00477075441489442,0.0147714338300328,0.0202958203375569,0.0624294073336396,0.0638042074189812,0.0847513245728524,0.0740037067870878,5.45658255274641e-11,0.0510551231137828,0.0518290865747374,0.0525346098845886,0.0517991124525475,0.0496777823584589,0.0395077215187548
"74",6.125,0.000145402872569779,0.000611192418889492,0.000135316071662355,0.00308473844647865,0.0528420137027321,0.00465224666104257,0.0144724886741839,0.0198946822495897,0.0623378716776547,0.0634145868042936,0.0846416608035641,0.0739976910275753,2.00744143956775e-11,0.0506314295185051,0.0515044239334868,0.0521945514720356,0.0514899503798022,0.0493747833162067,0.0390132819124675
"75",6.20833333333333,0.000129037477522556,0.000558416990614594,0.000119936939351676,0.00296169116521553,0.0527569542923341,0.00453820147771628,0.0141832634044727,0.0195078895351095,0.0622523451727258,0.0630334828710639,0.08453594897958,0.0739923683971455,7.38503350231142e-12,0.0502157191384201,0.051185443380554,0.0518610967325754,0.0511866489311284,0.0490772990122517,0.0385304289701323
"76",6.29166666666667,0.000114514041649303,0.000510258223348378,0.00010630553433353,0.00284462689254338,0.052677294706619,0.00442839525678028,0.0139033250817848,0.0191347673991821,0.0621724262719456,0.0626605780476,0.0844339998856259,0.0739876589952328,2.71680711387688e-12,0.0498077473180849,0.0508719757242244,0.0515340333813626,0.0508890221826323,0.0487851600080432,0.0380587575134992
"77",6.375,0.000101625248622565,0.000466306418246026,9.42232620991515e-05,0.00273320089537209,0.052602684925515,0.00432261830087262,0.01363226514401,0.0187746799686994,0.0620977411379832,0.0622955710283845,0.0843356355965424,0.0739834921402873,9.99457785904053e-13,0.0494072798395051,0.0505638588899919,0.0512131585998219,0.0505968924293537,0.0484982041687964,0.0375978812525673
"78",6.45833333333333,9.01871159977615e-05,0.000426188820803311,8.35140914458838e-05,0.00262709145718778,0.0525327984840366,0.004220673794275,0.0133696977531791,0.0184270276526609,0.0620279416229486,0.0619381757275192,0.0842406886719048,0.0739798053042387,3.67679985694709e-13,0.049014092352359,0.0502609375350182,0.0508982784984674,0.0503100897217806,0.0482162762599827,0.037147431686447
