"","Time","exp","weibull","gamma","lnorm","gompertz","llogis","gengamma","FP1-1","FP1-2","FP2-1","FP2-2","RCS1","RCS2","RP-hazard-1","RP-hazard-2","RP-odds-1","RP-odds-2","RP-normal-1","RP-normal-2"
"1",0.0416666666666667,0.913521540909757,0.854107626198401,0.879241757388919,0.921207402501532,0.838236214874239,0.921561921133818,0.997101104513167,0.829403930446095,0.846269823378273,0.9810336394629,0.989218013121111,0.842893171199579,0.966757783548164,0.995267989445371,0.970179686214686,0.991015789659626,0.986538024259044,0.981125724698816,0.997157806200705
"2",0.125,0.834521605706138,0.755630744395613,0.791894168682228,0.793276028410559,0.710564570730928,0.786387142686533,0.817046854461936,0.70968806164152,0.72346068318703,0.812942752906304,0.799814936078079,0.71890490746347,0.864171906499564,0.847421685128297,0.833202118754138,0.857752498507124,0.855621389801734,0.850481403530167,0.830455917473156
"3",0.208333333333333,0.762353463167156,0.677643095626815,0.719354698053885,0.678417020500724,0.608697914382975,0.649269173544754,0.651028681414775,0.618681180781192,0.624418277282274,0.644392490163798,0.629542225535298,0.619951297828018,0.671639491296382,0.621762260169143,0.663199818879133,0.643858966009279,0.649794512202032,0.668993549080044,0.629573713340784
"4",0.291666666666667,0.69642631039035,0.612651543060715,0.65661862893904,0.583088374040249,0.526588431848352,0.531440371466784,0.531798851138091,0.546742521004003,0.543824285858372,0.516641700586004,0.510260351819986,0.540123160910928,0.498690598109218,0.48685995575664,0.521227612895232,0.476749979520411,0.477313140507051,0.501412665479667,0.487697279619031
"5",0.375,0.63620043619789,0.557036853133984,0.601278491819357,0.504945228737546,0.459769944840631,0.436609613627879,0.446369696946267,0.488394360047466,0.477685379716029,0.424709304288842,0.42767963749419,0.475065135864739,0.390688226809674,0.396273926628595,0.415353004724543,0.367541448340713,0.363569466197938,0.386328606076191,0.393343103137785
"6",0.458333333333333,0.581182802802956,0.508648143296449,0.551886299780234,0.440661570043191,0.404907094671652,0.362030352533034,0.383262581205269,0.440159093853469,0.422974231228624,0.358337076522176,0.368790891351982,0.421538800342402,0.321195337005506,0.330958209859388,0.338367988241838,0.29664501928178,0.290449654148856,0.31013421002215,0.328963089877041
"7",0.541666666666667,0.530923009566808,0.466055667919273,0.507458423023625,0.387353933300838,0.359482438095514,0.303581514659525,0.335126920350973,0.399680498764502,0.377374697633623,0.309500455847762,0.325295955717976,0.377108875919345,0.274341192759777,0.283018808027896,0.282169303783517,0.248948500248042,0.241780510644413,0.258072860419066,0.283328721640268
"8",0.625,0.485009605803917,0.428239884294665,0.467273857473563,0.342747840569025,0.321576662968193,0.257515000196305,0.297363522039546,0.365289932278712,0.339099145367426,0.272741642206049,0.292111242347639,0.339924158575281,0.241486138208308,0.247058018038281,0.240532411278309,0.215483772059813,0.207966369623406,0.221180160016331,0.249783683268847
"9",0.708333333333333,0.443066722450028,0.39443797316784,0.430776250058889,0.305090855290978,0.289712452369957,0.220854310511002,0.267024718483236,0.335766379258972,0.306756237627861,0.244449122275057,0.266069426822344,0.308562992098438,0.217671629290057,0.21949146211816,0.209114080970824,0.191079786918857,0.183518861367523,0.194135249659503,0.224329811943509
"10",0.791666666666667,0.404750995018385,0.364058951940531,0.39752034406615,0.27303527821809,0.262742362462905,0.191350278976328,0.242158700896683,0.310193238310356,0.279254364519655,0.22222022547183,0.245136029636651,0.281923001642453,0.199916467716206,0.19792975973877,0.184959018182439,0.172681031281147,0.165225242804475,0.173712132700915,0.204485358330334
"11",0.875,0.369748752653953,0.336632728801119,0.36714007944459,0.245538469136164,0.239767475957798,0.167331914894824,0.221431055258358,0.287868006322267,0.255730483474012,0.204429648298453,0.227961335505299,0.259141540455598,0.186353930701767,0.180755184161387,0.166054893267115,0.158413451216428,0.151132587178922,0.157890732326125,0.188653878243583
"12",0.958333333333333,0.3377734502739,0.311777583265972,0.339328302902005,0.221786618384707,0.220077803644209,0.147560481929592,0.203902560553885,0.268242870914455,0.235497238379046,0.18995541873274,0.213622172521597,0.23953769145665,0.175772907145266,0.166850925058568,0.151015895338129,0.147082870749719,0.140006486248469,0.145363030101427,0.175773216792316
"13",1.04166666666667,0.308563322772618,0.289178384288996,0.313823174198399,0.201138305553238,0.20310821051285,0.131113121735559,0.188894883756175,0.250884300729844,0.218003341450575,0.178006729014661,0.2014693699045,0.222569560199069,0.16736289282279,0.155430233578267,0.138872680452873,0.137900876372294,0.131037798879488,0.135254947702568,0.165114837621072
"14",1.125,0.281879242087477,0.268571425405669,0.290398666018621,0.183083023565141,0.188405531300014,0.117296490261346,0.175906852525637,0.235444792154586,0.202803658712677,0.168014887954185,0.191034968020304,0.207802527962926,0.160566552896713,0.145927890126649,0.128935582848016,0.130330125011531,0.123678549168095,0.126965403708628,0.156165303528379
"15",1.20833333333333,0.257502759582227,0.249733526790685,0.268857688349299,0.167210622686331,0.175603825505479,0.105584440850531,0.164560692720545,0.221642654602656,0.189536452163051,0.159563168649698,0.18197409623479,0.194885438027023,0.154991393021688,0.137930253735448,0.120705476514735,0.123993925935559,0.117546750131372,0.120070286687041,0.148553972603385
"16",1.29166666666667,0.235234317722071,0.232473993952227,0.249026963735185,0.153188642579299,0.164405605650476,0.0955734607254848,0.154566554126335,0.209247259411741,0.177905941064936,0.152340844078896,0.174027542237255,0.183532578217382,0.150355127339115,0.131129379308628,0.113815136514818,0.118621557417608,0.112369246129315,0.114263403678793,0.14200752669057
"17",1.375,0.214891616400321,0.216628550186658,0.230753110715555,0.140745346873885,0.154567486145772,0.0869507907774894,0.145698517713751,0.198068090080978,0.167668846099051,0.146112494570001,0.166997020766739,0.173509936508463,0.14645090716782,0.125292363289126,0.107990143290673,0.114014129803653,0.107946256841251,0.109319118123192,0.136320565360757
"18",1.45833333333333,0.19630812054261,0.202054669938842,0.213899585558688,0.12965690420803,0.145889130198658,0.0794714988631819,0.137778001971357,0.187946491316557,0.158623937221297,0.140697128268191,0.160728445363393,0.164624633804972,0.143124614071042,0.120240488062753,0.103022421669435,0.110022649124886,0.104128723045323,0.105068081129171,0.131336100637048
"19",1.54166666666667,0.179331696771184,0.188627929787359,0.198344249378173,0.119737608815339,0.138204676321633,0.0729418630776947,0.130662052817972,0.178749368326179,0.150603862458389,0.135953722327848,0.155100368948233,0.156716738474783,0.140259684653288,0.115834783189313,0.0987520520352509,0.106533546087978,0.100803439002695,0.101381083695905,0.126932317965713
"20",1.625,0.163823367968373,0.176239113700315,0.183977401179939,0.110832349580662,0.131376042946516,0.067207218668431,0.124234927793919,0.170364317657465,0.143468720332172,0.131771040991191,0.15001583915874,0.149652880360883,0.137766755498725,0.111965862721408,0.0950545750788066,0.103458900653788,0.0978830559858181,0.0981580739561587,0.123013401044941
